1.638195254420724467e+01;-1.036706151509802538e+02;6.104245131188402951e+01
-1.071636859246706308e+02;-4.059747352629248240e+01;1.295792944244274736e+02
-2.890561047801688943e+01;-9.403800220599319459e+01;6.820319897198076831e+01
